Datum;BundeslandID;Name;BestaetigteFaelleBundeslaender;Todesfaelle;Genesen;Hospitalisierung;Intensivstation;Testungen;TestungenPCR;TestungenAntigen
2021-10-08T09:30:00+02:00;2;Kärnten;45135;845;43126;68;11;4425733;393236;4032497
2021-10-08T09:30:00+02:00;3;Niederösterreich;127166;1898;122341;123;37;16590454;2376322;14214132
2021-10-08T09:30:00+02:00;4;Oberösterreich;139471;1816;133750;146;35;14788629;965175;13823454
2021-10-08T09:30:00+02:00;5;Salzburg;56966;606;54918;41;9;6249599;649846;5599753
2021-10-08T09:30:00+02:00;6;Steiermark;91395;2136;86363;104;23;12631506;1124386;11507120
2021-10-08T09:30:00+02:00;7;Tirol;71070;664;69424;51;12;6200195;1192108;5008087
2021-10-08T09:30:00+02:00;8;Vorarlberg;34917;322;34058;16;5;4931691;300310;4631381
2021-10-08T09:30:00+02:00;9;Wien;171076;2446;162230;279;88;20893884;13958970;6934914
2021-10-08T09:30:00+02:00;10;Österreich;757675;11084;725942;846;221;89792069;21270451;68521618
2021-10-09T09:30:00+02:00;1;Burgenland;20524;351;19775;18;1;3087422;310416;2777006
2021-10-09T09:30:00+02:00;2;Kärnten;45263;845;43248;66;12;4434697;398180;4036517
2021-10-09T09:30:00+02:00;3;Niederösterreich;127512;1898;122666;119;35;16631471;2382300;14249171
2021-10-09T09:30:00+02:00;4;Oberösterreich;139957;1819;134322;146;35;14843267;969638;13873629
2021-10-09T09:30:00+02:00;5;Salzburg;57181;608;55064;42;10;6274946;654796;5620150
2021-10-09T09:30:00+02:00;6;Steiermark;91624;2136;86618;106;24;12673163;1131235;11541928
2021-10-09T09:30:00+02:00;7;Tirol;71177;664;69494;47;10;6206877;1195071;5011806
2021-10-09T09:30:00+02:00;8;Vorarlberg;34954;322;34104;16;5;4945650;300818;4644832
2021-10-09T09:30:00+02:00;9;Wien;171351;2447;162896;271;87;20982018;14043361;6938657
2021-10-09T09:30:00+02:00;10;Österreich;759543;11090;728187;831;219;90079511;21385815;68693696
2021-10-10T09:30:00+02:00;1;Burgenland;20572;351;19807;18;1;3092687;312149;2780538
2021-10-10T09:30:00+02:00;2;Kärnten;45364;845;43355;68;12;4435247;398730;4036517
2021-10-10T09:30:00+02:00;3;Niederösterreich;127788;1898;122948;121;35;16686269;2388291;14297978
2021-10-10T09:30:00+02:00;4;Oberösterreich;140317;1821;134776;146;35;14907321;971044;13936277
2021-10-10T09:30:00+02:00;5;Salzburg;57292;608;55158;42;10;6304475;659428;5645047
2021-10-10T09:30:00+02:00;6;Steiermark;91914;2138;86938;106;24;12719455;1140441;11579014
2021-10-10T09:30:00+02:00;7;Tirol;71273;664;69590;47;10;6214094;1198087;5016007
2021-10-10T09:30:00+02:00;8;Vorarlberg;34981;322;34104;16;5;4961531;301198;4660333
2021-10-10T09:30:00+02:00;9;Wien;171717;2449;163344;261;92;21056691;14114056;6942635
2021-10-10T09:30:00+02:00;10;Österreich;761218;11096;730020;825;224;90377770;21483424;68894346
2021-10-11T09:30:00+02:00;1;Burgenland;20586;351;19820;18;1;3095894;312480;2783414
2021-10-11T09:30:00+02:00;2;Kärnten;45460;845;43480;74;13;4435926;399409;4036517
2021-10-11T09:30:00+02:00;3;Niederösterreich;128045;1899;123183;126;35;16737009;2394275;14342734
2021-10-11T09:30:00+02:00;4;Oberösterreich;140602;1822;135118;145;33;14963423;972818;13990605
2021-10-11T09:30:00+02:00;5;Salzburg;57403;608;55283;42;10;6325294;662216;5663078
2021-10-11T09:30:00+02:00;6;Steiermark;92079;2140;87148;106;24;12750418;1147833;11602585
2021-10-11T09:30:00+02:00;7;Tirol;71353;665;69708;47;10;6220665;1200273;5020392
2021-10-11T09:30:00+02:00;8;Vorarlberg;35019;322;34228;21;4;4973586;301559;4672027
2021-10-11T09:30:00+02:00;9;Wien;171991;2454;163730;250;80;21111744;14164150;6947594
2021-10-11T09:30:00+02:00;10;Österreich;762538;11106;731698;829;210;90613959;21555013;69058946
2021-10-12T09:30:00+02:00;1;Burgenland;20635;351;19881;14;1;3101880;315150;2786730
2021-10-12T09:30:00+02:00;2;Kärnten;45533;845;43571;68;14;4443051;400153;4042898
2021-10-12T09:30:00+02:00;3;Niederösterreich;128310;1902;123458;140;35;16775556;2400509;14375047
2021-10-12T09:30:00+02:00;4;Oberösterreich;140999;1827;135617;152;33;15013938;979586;14034352
2021-10-12T09:30:00+02:00;5;Salzburg;57534;611;55432;40;10;6352253;664189;5688064
2021-10-12T09:30:00+02:00;6;Steiermark;92212;2143;87320;118;22;12787407;1155763;11631644
2021-10-12T09:30:00+02:00;7;Tirol;71462;665;69824;61;14;6226056;1202498;5023558
2021-10-12T09:30:00+02:00;8;Vorarlberg;35045;322;34279;19;2;4985079;301759;4683320
2021-10-12T09:30:00+02:00;9;Wien;172198;2454;164055;268;87;21280543;14329643;6950900
2021-10-12T09:30:00+02:00;10;Österreich;763928;11120;733437;880;218;90965763;21749250;69216513
2021-10-13T09:30:00+02:00;1;Burgenland;20683;351;19935;15;1;3105084;315621;2789463
2021-10-13T09:30:00+02:00;2;Kärnten;45622;845;43709;66;17;4444567;401037;4043530
2021-10-13T09:30:00+02:00;3;Niederösterreich;128756;1906;123801;139;33;16814733;2407397;14407336
2021-10-13T09:30:00+02:00;4;Oberösterreich;141719;1828;135986;150;28;15059006;983432;14075574
2021-10-13T09:30:00+02:00;5;Salzburg;57788;611;55544;41;9;6373460;668862;5704598
2021-10-13T09:30:00+02:00;6;Steiermark;92645;2146;87601;117;21;12860683;1164313;11696370
2021-10-13T09:30:00+02:00;7;Tirol;71566;667;70009;60;16;6242087;1205419;5036668
2021-10-13T09:30:00+02:00;8;Vorarlberg;35093;323;34310;19;2;4995756;302104;4693652
2021-10-13T09:30:00+02:00;9;Wien;172670;2458;164670;258;86;21399453;14446219;6953234
2021-10-13T09:30:00+02:00;10;Österreich;766542;11135;735565;865;213;91294829;21894404;69400425
2021-10-14T09:30:00+02:00;1;Burgenland;20720;353;19991;10;0;3109749;317772;2791977
2021-10-14T09:30:00+02:00;2;Kärnten;45753;846;43812;66;17;4552479;401858;4150621
2021-10-14T09:30:00+02:00;3;Niederösterreich;129263;1908;123992;143;32;16842583;2413473;14429110
2021-10-14T09:30:00+02:00;4;Oberösterreich;142239;1828;136345;147;31;15112361;987521;14124840
2021-10-14T09:30:00+02:00;5;Salzburg;57956;611;55663;45;10;6394376;673011;5721365
2021-10-14T09:30:00+02:00;6;Steiermark;92941;2147;87769;119;24;12895594;1173308;11722286
2021-10-14T09:30:00+02:00;7;Tirol;71688;667;70107;61;18;6247293;1207433;5039860
2021-10-14T09:30:00+02:00;8;Vorarlberg;35129;323;34347;17;2;5006902;302498;4704404
2021-10-14T09:30:00+02:00;9;Wien;173022;2460;165144;262;83;21560933;14604496;6956437
2021-10-14T09:30:00+02:00;10;Österreich;768711;11143;737170;870;217;91722270;22081370;69640900
2021-10-15T09:30:00+02:00;1;Burgenland;20746;353;20011;11;0;3112432;318128;2794304
2021-10-15T09:30:00+02:00;2;Kärnten;45888;847;43930;59;15;4553305;402684;4150621
2021-10-15T09:30:00+02:00;3;Niederösterreich;129700;1909;124230;150;34;16884855;2420091;14464764
2021-10-15T09:30:00+02:00;4;Oberösterreich;142860;1831;136796;143;31;15158062;992176;14165886
2021-10-15T09:30:00+02:00;5;Salzburg;58155;611;55834;48;13;6413350;676626;5736724
2021-10-15T09:30:00+02:00;6;Steiermark;93212;2147;88042;120;25;12928009;1179411;11748598
2021-10-15T09:30:00+02:00;7;Tirol;71906;667;70203;59;14;6254393;1211347;5043046
2021-10-15T09:30:00+02:00;8;Vorarlberg;35188;324;34393;19;3;5018164;302974;4715190
2021-10-15T09:30:00+02:00;9;Wien;173488;2462;165585;264;81;21680550;14721031;6959519
2021-10-15T09:30:00+02:00;10;Österreich;771143;11151;739024;873;216;92003120;22224468;69778652
2021-10-16T09:30:00+02:00;1;Burgenland;20781;353;20049;13;1;3121462;318393;2803069
2021-10-16T09:30:00+02:00;2;Kärnten;46015;848;44011;57;16;4561812;407308;4154504
2021-10-16T09:30:00+02:00;3;Niederösterreich;130139;1912;124555;160;36;16928121;2427669;14500452
2021-10-16T09:30:00+02:00;4;Oberösterreich;143601;1833;137337;143;31;15211571;996302;14215269
2021-10-16T09:30:00+02:00;5;Salzburg;58342;612;55953;47;13;6441038;682295;5758743
2021-10-16T09:30:00+02:00;6;Steiermark;93582;2150;88350;125;26;12964880;1182129;11782751
2021-10-16T09:30:00+02:00;7;Tirol;72065;667;70260;58;12;6262076;1215111;5046965
2021-10-16T09:30:00+02:00;8;Vorarlberg;35237;324;34434;19;3;5032127;303374;4728753
2021-10-16T09:30:00+02:00;9;Wien;173778;2462;165961;257;78;21801851;14839050;6962801
2021-10-16T09:30:00+02:00;10;Österreich;773540;11161;740910;879;216;92324938;22371631;69953307
2021-10-17T09:30:00+02:00;1;Burgenland;20808;353;20073;13;1;3124967;318732;2806235
2021-10-17T09:30:00+02:00;2;Kärnten;46140;849;44146;54;15;4562340;407836;4154504
2021-10-17T09:30:00+02:00;3;Niederösterreich;130655;1913;124826;152;38;16974530;2434035;14540495
2021-10-17T09:30:00+02:00;4;Oberösterreich;144018;1833;137752;143;31;15273302;997852;14275450
2021-10-17T09:30:00+02:00;5;Salzburg;58516;612;56040;47;13;6468821;687077;5781744
2021-10-17T09:30:00+02:00;6;Steiermark;93947;2152;88540;125;26;13020016;1197731;11822285
2021-10-17T09:30:00+02:00;7;Tirol;72217;667;70366;58;12;6268556;1217161;5051395
2021-10-17T09:30:00+02:00;8;Vorarlberg;35285;324;34434;19;3;5047274;303690;4743584
2021-10-17T09:30:00+02:00;9;Wien;174196;2464;166284;243;78;21883260;14917055;6966205
2021-10-17T09:30:00+02:00;10;Österreich;775782;11167;742461;854;217;92623066;22481169;70141897
2021-10-18T09:30:00+02:00;1;Burgenland;20832;353;20091;13;1;3128190;319003;2809187
2021-10-18T09:30:00+02:00;2;Kärnten;46253;849;44259;60;15;4563048;408544;4154504
2021-10-18T09:30:00+02:00;3;Niederösterreich;131104;1916;125151;160;37;17018318;2440728;14577590
2021-10-18T09:30:00+02:00;4;Oberösterreich;144432;1837;138232;182;32;15328195;999508;14328687
2021-10-18T09:30:00+02:00;5;Salzburg;58663;613;56137;47;13;6490492;690714;5799778
2021-10-18T09:30:00+02:00;6;Steiermark;94180;2156;88862;125;26;13055100;1205215;11849885
2021-10-18T09:30:00+02:00;7;Tirol;72372;667;70422;58;12;6276096;1220268;5055828
2021-10-18T09:30:00+02:00;8;Vorarlberg;35334;324;34509;15;3;5059071;303994;4755077
2021-10-18T09:30:00+02:00;9;Wien;174509;2465;166665;254;80;21952963;14982442;6970521
2021-10-18T09:30:00+02:00;10;Österreich;777679;11180;744328;914;219;92871473;22570416;70301057
2021-10-19T09:30:00+02:00;1;Burgenland;20896;354;20142;8;1;3133011;320091;2812920
2021-10-19T09:30:00+02:00;2;Kärnten;46339;850;44392;63;18;4567382;409600;4157782
2021-10-19T09:30:00+02:00;3;Niederösterreich;131806;1922;125458;165;39;17063131;2452857;14610274
2021-10-19T09:30:00+02:00;4;Oberösterreich;145019;1839;138614;183;29;15375744;1007366;14368378
2021-10-19T09:30:00+02:00;5;Salzburg;58939;614;56312;50;10;6518907;693113;5825794
2021-10-19T09:30:00+02:00;6;Steiermark;94423;2158;89064;124;28;13090903;1211429;11879474
2021-10-19T09:30:00+02:00;7;Tirol;72600;668;70524;64;14;6276096;1220268;5055828
2021-10-19T09:30:00+02:00;8;Vorarlberg;35388;325;34534;11;3;5070748;304395;4766353
2021-10-19T09:30:00+02:00;9;Wien;174859;2466;166859;266;77;22140441;15166558;6973883
2021-10-19T09:30:00+02:00;10;Österreich;780269;11196;745899;934;219;93236363;22785677;70450686
2021-10-20T09:30:00+02:00;1;Burgenland;20950;354;20175;9;2;3135860;320617;2815243
2021-10-20T09:30:00+02:00;2;Kärnten;46452;852;44496;66;17;4572840;410672;4162168
2021-10-20T09:30:00+02:00;3;Niederösterreich;132314;1927;125839;169;40;17098479;2462443;14636036
2021-10-20T09:30:00+02:00;4;Oberösterreich;146196;1841;139041;187;31;15426356;1012410;14413946
2021-10-20T09:30:00+02:00;5;Salzburg;59235;614;56476;58;13;6539131;697232;5841899
2021-10-20T09:30:00+02:00;6;Steiermark;94939;2160;89283;125;26;13165412;1223970;11941442
2021-10-20T09:30:00+02:00;7;Tirol;72839;668;70719;66;10;6289007;1226688;5062319
2021-10-20T09:30:00+02:00;8;Vorarlberg;35498;325;34575;10;3;5081435;304994;4776441
2021-10-20T09:30:00+02:00;9;Wien;175573;2468;167646;272;76;22263218;15287464;6975754
2021-10-20T09:30:00+02:00;10;Österreich;783996;11209;748250;962;218;93571738;22946490;70625248
2021-10-21T09:30:00+02:00;1;Burgenland;21010;354;20208;9;1;3139198;321299;2817899
2021-10-21T09:30:00+02:00;2;Kärnten;46703;852;44627;66;16;4673453;411939;4261514
2021-10-21T09:30:00+02:00;3;Niederösterreich;133115;1929;126079;170;38;17145124;2470890;14674234
2021-10-21T09:30:00+02:00;4;Oberösterreich;146937;1845;139281;202;29;15481035;1017092;14463943
2021-10-21T09:30:00+02:00;5;Salzburg;59665;615;56655;56;13;6566082;703973;5862109
2021-10-21T09:30:00+02:00;6;Steiermark;95421;2163;89590;127;25;13200327;1231530;11968797
2021-10-21T09:30:00+02:00;7;Tirol;73119;668;70840;68;12;6307111;1230093;5077018
2021-10-21T09:30:00+02:00;8;Vorarlberg;35603;325;34606;7;3;5093003;305537;4787466
2021-10-21T09:30:00+02:00;9;Wien;176071;2469;168048;263;77;22421570;15442930;6978640
2021-10-21T09:30:00+02:00;10;Österreich;787644;11220;749934;968;214;94026903;23135283;70891620
2021-10-22T09:30:00+02:00;1;Burgenland;21091;354;20284;10;2;3152871;332597;2820274
2021-10-22T09:30:00+02:00;2;Kärnten;46961;853;44745;75;16;4674562;413048;4261514
2021-10-22T09:30:00+02:00;3;Niederösterreich;133840;1933;126472;176;40;17184198;2480352;14703846
2021-10-22T09:30:00+02:00;4;Oberösterreich;147736;1847;139850;209;32;15526885;1022722;14504163
2021-10-22T09:30:00+02:00;5;Salzburg;60039;616;56838;64;14;6589814;710077;5879737
2021-10-22T09:30:00+02:00;6;Steiermark;95887;2163;89813;133;29;13239058;1241966;11997092
2021-10-22T09:30:00+02:00;7;Tirol;73376;670;70897;73;13;6314603;1234041;5080562
2021-10-22T09:30:00+02:00;8;Vorarlberg;35698;325;34649;8;3;5104144;306148;4797996
2021-10-22T09:30:00+02:00;9;Wien;176598;2472;168446;256;75;22525612;15544706;6980906
2021-10-22T09:30:00+02:00;10;Österreich;791226;11233;751994;1004;224;94311747;23285657;71026090
2021-10-23T09:30:00+02:00;1;Burgenland;21155;354;20315;13;2;3161759;332972;2828787
2021-10-23T09:30:00+02:00;2;Kärnten;47163;853;44871;75;14;4679385;417871;4261514
2021-10-23T09:30:00+02:00;3;Niederösterreich;134507;1939;126915;185;40;17229035;2489530;14739505
2021-10-23T09:30:00+02:00;4;Oberösterreich;148895;1849;140430;209;32;15582379;1028792;14553587
2021-10-23T09:30:00+02:00;5;Salzburg;60285;617;56972;67;11;6618768;716966;5901802
2021-10-23T09:30:00+02:00;6;Steiermark;96342;2165;90102;132;27;13284978;1252329;12032649
2021-10-23T09:30:00+02:00;7;Tirol;73721;670;71066;80;14;6324026;1238930;5085096
2021-10-23T09:30:00+02:00;8;Vorarlberg;35800;326;34688;8;3;5118236;306740;4811496
2021-10-23T09:30:00+02:00;9;Wien;177114;2472;168713;267;84;22629170;15645703;6983467
2021-10-23T09:30:00+02:00;10;Österreich;794982;11245;754072;1036;227;94627736;23429833;71197903
2021-10-24T09:30:00+02:00;1;Burgenland;21211;355;20345;13;2;3167118;335144;2831974
2021-10-24T09:30:00+02:00;2;Kärnten;47370;853;44967;77;12;4682866;417925;4264941
2021-10-24T09:30:00+02:00;3;Niederösterreich;135377;1941;127346;192;44;17282347;2498412;14783935
2021-10-24T09:30:00+02:00;4;Oberösterreich;149661;1849;140964;209;32;15643295;1031448;14611847
2021-10-24T09:30:00+02:00;5;Salzburg;60620;617;57128;67;11;6652040;724676;5927364
2021-10-24T09:30:00+02:00;6;Steiermark;96863;2167;90371;132;27;13335365;1263050;12072315
2021-10-24T09:30:00+02:00;7;Tirol;73928;670;71187;80;14;6331933;1242250;5089683
2021-10-24T09:30:00+02:00;8;Vorarlberg;35971;326;34724;8;3;5133157;307532;4825625
2021-10-24T09:30:00+02:00;9;Wien;177605;2473;169089;257;74;22713854;15727808;6986046
2021-10-24T09:30:00+02:00;10;Österreich;798606;11251;756121;1035;219;94941975;23548245;71393730
2021-10-25T09:30:00+02:00;1;Burgenland;21271;355;20375;13;2;3170388;335458;2834930
2021-10-25T09:30:00+02:00;2;Kärnten;47657;853;45072;87;14;4686314;421373;4264941
2021-10-25T09:30:00+02:00;3;Niederösterreich;135980;1944;127717;207;45;17333233;2509175;14824058
2021-10-25T09:30:00+02:00;4;Oberösterreich;150202;1850;141555;241;37;15699772;1033732;14666040
2021-10-25T09:30:00+02:00;5;Salzburg;60845;617;57234;67;11;6675755;728903;5946852
2021-10-25T09:30:00+02:00;6;Steiermark;97299;2169;90670;132;27;13371714;1273289;12098425
2021-10-25T09:30:00+02:00;7;Tirol;74127;670;71365;80;14;6340079;1245939;5094140
2021-10-25T09:30:00+02:00;8;Vorarlberg;36059;326;34780;10;2;5145195;308239;4836956
2021-10-25T09:30:00+02:00;9;Wien;178016;2477;169353;261;80;22765321;15775947;6989374
2021-10-25T09:30:00+02:00;10;Österreich;801456;11261;758121;1098;232;95187771;23632055;71555716
2021-10-26T09:30:00+02:00;1;Burgenland;21383;356;20439;22;2;3182781;342782;2839999
2021-10-26T09:30:00+02:00;2;Kärnten;47779;854;45198;85;14;4689009;422684;4266325
2021-10-26T09:30:00+02:00;3;Niederösterreich;136669;1947;128092;227;47;17386062;2519226;14866836
2021-10-26T09:30:00+02:00;4;Oberösterreich;151023;1856;142220;241;37;15769713;1036533;14733180
2021-10-26T09:30:00+02:00;5;Salzburg;61267;618;57475;75;15;6709469;732592;5976877
2021-10-26T09:30:00+02:00;6;Steiermark;97685;2171;90986;157;29;13425226;1275095;12150131
2021-10-26T09:30:00+02:00;7;Tirol;74415;670;71539;83;16;6359670;1250338;5109332
2021-10-26T09:30:00+02:00;8;Vorarlberg;36166;327;34832;10;2;5157889;308820;4849069
2021-10-26T09:30:00+02:00;9;Wien;178438;2480;169555;268;82;22861981;15869779;6992202
2021-10-26T09:30:00+02:00;10;Österreich;804825;11279;760336;1168;244;95541800;23757849;71783951
2021-10-27T09:30:00+02:00;1;Burgenland;21431;356;20479;22;2;3186822;343089;2843733
2021-10-27T09:30:00+02:00;2;Kärnten;48030;855;45275;99;18;4692552;423660;4268892
2021-10-27T09:30:00+02:00;3;Niederösterreich;137530;1951;128657;239;45;17439778;2529064;14910714
2021-10-27T09:30:00+02:00;4;Oberösterreich;152091;1857;142798;291;38;15820668;1039328;14781340
2021-10-27T09:30:00+02:00;5;Salzburg;61659;619;57602;75;15;6737197;738655;5998542
2021-10-27T09:30:00+02:00;6;Steiermark;98233;2172;91287;157;29;13469105;1287064;12182041
2021-10-27T09:30:00+02:00;7;Tirol;74715;670;71774;83;16;6367686;1253881;5113805
2021-10-27T09:30:00+02:00;8;Vorarlberg;36430;327;34832;22;4;5170016;309811;4860205
2021-10-27T09:30:00+02:00;9;Wien;178967;2482;170023;269;83;22926575;15929417;6997158
2021-10-27T09:30:00+02:00;10;Österreich;809086;11289;762727;1257;250;95810399;23853969;71956430
2021-10-28T09:30:00+02:00;1;Burgenland;21541;356;20541;21;2;3194230;346352;2847878
2021-10-28T09:30:00+02:00;2;Kärnten;48355;856;45490;97;17;4785987;425554;4360433
2021-10-28T09:30:00+02:00;3;Niederösterreich;138316;1960;129142;245;47;17494065;2540851;14953214
2021-10-28T09:30:00+02:00;4;Oberösterreich;153360;1862;143380;290;44;15888392;1045793;14842599
2021-10-28T09:30:00+02:00;5;Salzburg;62020;620;57909;70;12;6762893;743835;6019058
2021-10-28T09:30:00+02:00;6;Steiermark;98691;2177;91662;170;37;13540767;1304833;12235934
2021-10-28T09:30:00+02:00;7;Tirol;75096;670;71977;86;17;6376035;1258474;5117561
2021-10-28T09:30:00+02:00;8;Vorarlberg;36564;328;34920;32;6;5182588;310636;4871952
2021-10-28T09:30:00+02:00;9;Wien;179391;2487;170364;278;83;23037437;16035685;7001752
2021-10-28T09:30:00+02:00;10;Österreich;813334;11316;765385;1289;265;96262394;24012013;72250381
2021-10-29T09:30:00+02:00;1;Burgenland;21643;356;20590;20;3;3198185;346664;2851521
2021-10-29T09:30:00+02:00;2;Kärnten;48615;856;45592;110;18;4787752;426907;4360845
2021-10-29T09:30:00+02:00;3;Niederösterreich;139589;1966;129663;257;53;17540989;2553072;14987917
2021-10-29T09:30:00+02:00;4;Oberösterreich;154829;1863;144099;321;51;15945230;1052775;14892455
2021-10-29T09:30:00+02:00;5;Salzburg;62582;623;58150;76;12;6791668;751499;6040169
2021-10-29T09:30:00+02:00;6;Steiermark;99376;2178;91968;182;36;13584678;1313829;12270849
2021-10-29T09:30:00+02:00;7;Tirol;75453;674;72154;92;20;6383536;1262607;5120929
2021-10-29T09:30:00+02:00;8;Vorarlberg;36853;328;34975;30;2;5195154;311828;4883326
2021-10-29T09:30:00+02:00;9;Wien;180255;2489;170828;282;85;23148129;16142482;7005647
2021-10-29T09:30:00+02:00;10;Österreich;819195;11333;768019;1370;280;96575321;24161663;72413658
2021-10-30T09:30:00+02:00;1;Burgenland;21771;356;20655;24;3;3209588;349774;2859814
2021-10-30T09:30:00+02:00;2;Kärnten;48973;856;45784;116;18;4789144;428299;4360845
2021-10-30T09:30:00+02:00;3;Niederösterreich;140665;1968;130388;267;51;17607188;2565287;15041901
2021-10-30T09:30:00+02:00;4;Oberösterreich;156721;1866;145168;321;51;16011294;1059179;14952115
2021-10-30T09:30:00+02:00;5;Salzburg;62949;625;58361;89;12;6822135;758154;6063981
2021-10-30T09:30:00+02:00;6;Steiermark;100118;2182;92330;185;35;13636079;1325809;12310270
2021-10-30T09:30:00+02:00;7;Tirol;75987;674;72319;82;20;6393555;1268348;5125207
2021-10-30T09:30:00+02:00;8;Vorarlberg;37113;328;35042;30;2;5209129;312867;4896262
2021-10-30T09:30:00+02:00;9;Wien;181000;2490;171108;292;81;23235629;16226056;7009573
2021-10-30T09:30:00+02:00;10;Österreich;825297;11345;771155;1406;273;96913741;24293773;72619968
2021-10-31T09:30:00+01:00;1;Burgenland;21878;357;20710;24;3;3212999;350132;2862867
2021-10-31T09:30:00+01:00;2;Kärnten;49387;856;45952;116;17;4795173;434328;4360845
2021-10-31T09:30:00+01:00;3;Niederösterreich;141849;1973;131019;281;53;17665463;2577208;15088255
2021-10-31T09:30:00+01:00;4;Oberösterreich;158281;1869;146225;321;51;16076693;1062283;15014410
2021-10-31T09:30:00+01:00;5;Salzburg;63414;625;58519;89;12;6855801;768004;6087797
2021-10-31T09:30:00+01:00;6;Steiermark;100835;2183;92703;185;35;13688518;1338194;12350324
2021-10-31T09:30:00+01:00;7;Tirol;76367;674;72535;91;21;6401948;1272479;5129469
2021-10-31T09:30:00+01:00;8;Vorarlberg;37410;328;35134;30;2;5223677;313931;4909746
2021-10-31T09:30:00+01:00;9;Wien;181560;2492;171519;307;86;23334330;16320650;7013680
2021-10-31T09:30:00+01:00;10;Österreich;830981;11357;774316;1444;280;97254602;24437209;72817393
2021-11-01T09:30:00+01:00;1;Burgenland;21965;358;20736;24;3;3216513;350723;2865790
2021-11-01T09:30:00+01:00;2;Kärnten;49729;856;46139;115;19;4801002;435459;4365543
2021-11-01T09:30:00+01:00;3;Niederösterreich;143003;1978;131688;286;55;17720008;2588299;15131709
2021-11-01T09:30:00+01:00;4;Oberösterreich;159088;1871;146958;321;51;16143528;1065782;15077746
2021-11-01T09:30:00+01:00;5;Salzburg;63621;625;58611;89;12;6883440;774985;6108455
2021-11-01T09:30:00+01:00;6;Steiermark;101498;2183;93183;185;35;13731693;1353556;12378137
2021-11-01T09:30:00+01:00;7;Tirol;76749;674;72731;97;23;6410093;1276618;5133475
2021-11-01T09:30:00+01:00;8;Vorarlberg;37617;328;35190;33;4;5235619;314665;4920954
2021-11-01T09:30:00+01:00;9;Wien;182234;2496;171831;308;90;23389206;16370399;7018807
2021-11-01T09:30:00+01:00;10;Österreich;835504;11369;777067;1458;292;97531102;24530486;73000616
2021-11-02T09:30:00+01:00;1;Burgenland;22121;358;20793;24;3;3220759;351917;2868842
2021-11-02T09:30:00+01:00;2;Kärnten;49932;856;46313;120;22;4803126;436672;4366454
2021-11-02T09:30:00+01:00;3;Niederösterreich;144103;1984;132353;299;55;17777799;2600806;15176993
2021-11-02T09:30:00+01:00;4;Oberösterreich;160376;1872;147844;407;59;16217627;1068610;15149017
2021-11-02T09:30:00+01:00;5;Salzburg;64548;627;58829;89;12;6907480;779401;6128079
2021-11-02T09:30:00+01:00;6;Steiermark;101948;2184;93499;185;35;13772660;1355774;12416886
2021-11-02T09:30:00+01:00;7;Tirol;77195;674;72984;103;23;6422593;1282863;5139730
2021-11-02T09:30:00+01:00;8;Vorarlberg;37818;328;35270;47;5;5248174;315549;4932625
2021-11-02T09:30:00+01:00;9;Wien;182861;2497;172168;329;103;23467266;16442652;7024614
2021-11-02T09:30:00+01:00;10;Österreich;840902;11380;780053;1603;317;97837484;24634244;73203240
2021-11-03T09:30:00+01:00;1;Burgenland;22301;358;20909;30;4;3233425;359421;2874004
2021-11-03T09:30:00+01:00;2;Kärnten;50270;856;46488;115;23;4811930;438851;4373079
2021-11-03T09:30:00+01:00;3;Niederösterreich;145440;1993;133118;336;65;17868237;2619361;15248876
2021-11-03T09:30:00+01:00;4;Oberösterreich;162045;1875;148701;406;58;16340102;1081129;15258973
2021-11-03T09:30:00+01:00;5;Salzburg;64992;628;59293;115;13;6957249;787834;6169415
2021-11-03T09:30:00+01:00;6;Steiermark;102851;2188;94009;241;45;13867663;1379045;12488618
2021-11-03T09:30:00+01:00;7;Tirol;77784;674;73308;113;23;6432860;1288114;5144746
2021-11-03T09:30:00+01:00;8;Vorarlberg;38059;328;35394;50;7;5267387;316482;4950905
2021-11-03T09:30:00+01:00;9;Wien;183666;2500;172868;346;95;23639958;16609976;7029982
2021-11-03T09:30:00+01:00;10;Österreich;847408;11400;784088;1752;333;98418811;24880213;73538598
2021-11-04T09:30:00+01:00;1;Burgenland;22473;358;20995;32;3;3238936;360333;2878603
2021-11-04T09:30:00+01:00;2;Kärnten;50672;856;46720;125;22;4820807;440288;4380519
2021-11-04T09:30:00+01:00;3;Niederösterreich;146958;2001;133983;349;64;17938778;2634450;15304328
2021-11-04T09:30:00+01:00;4;Oberösterreich;164362;1878;149612;426;62;16450678;1091159;15359519
2021-11-04T09:30:00+01:00;5;Salzburg;65694;628;59721;120;15;6999136;802600;6196536
2021-11-04T09:30:00+01:00;6;Steiermark;103952;2190;94312;257;52;13929762;1397582;12532180
2021-11-04T09:30:00+01:00;7;Tirol;78370;674;73609;119;26;6443009;1293664;5149345
2021-11-04T09:30:00+01:00;8;Vorarlberg;38402;328;35528;49;9;5284911;317585;4967326
2021-11-04T09:30:00+01:00;9;Wien;185119;2506;173357;349;99;23862973;16829567;7033406
2021-11-04T09:30:00+01:00;10;Österreich;856002;11419;787837;1826;352;98968990;25167228;73801762
2021-11-05T09:30:00+01:00;1;Burgenland;22692;358;21058;37;3;3246963;365054;2881909
2021-11-05T09:30:00+01:00;2;Kärnten;51166;858;46955;128;22;4823398;442879;4380519
2021-11-05T09:30:00+01:00;3;Niederösterreich;148799;2005;134538;353;63;18008516;2650198;15358318
